article_id,prod_name,product_type_name,product_group_name,colour_group_name,department_name,section_name,garment_group_name,detail_desc,image_url,combined_features
0532275010,Madison highwaist 5 pkt,Trousers,Garment Lower body,Blue,Trouser,Womens Everyday Collection,Trousers,"5-pocket, high-waisted trousers in washed stretch twill with a zip fly and button, and slim legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0532275010.jpg,"madison highwaist 5 pkt trousers garment lower body blue trouser womens everyday collection trousers 5-pocket, high-waisted trousers in washed stretch twill with a zip fly and button, and slim legs."
0537462004,Teddy,Sweater,Garment Upper body,Black,Young Girl Jersey Fancy,Young Girl,Jersey Fancy,"Long-sleeved top in soft fleece with a motif on the front and ribbing around the neckline, cuffs and hem. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0537462004.jpg,"teddy sweater garment upper body black young girl jersey fancy young girl jersey fancy long-sleeved top in soft fleece with a motif on the front and ribbing around the neckline, cuffs and hem. slightly longer at the back."
0500435016,Cool Bree bandana,Hair/alice band,Accessories,Black,Hair Accessories,Womens Small accessories,Accessories,Scarf in a patterned weave that can also be tied as a hairband. Size 50x50 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0500435016.jpg,cool bree bandana hair/alice band accessories black hair accessories womens small accessories accessories scarf in a patterned weave that can also be tied as a hairband. size 50x50 cm.
0539499001,Carolina Ankel Padding boot,Boots,Shoes,Black,Divided Shoes,Divided Accessories,Shoes,Ankle boots in imitation suede with a padded top edge and lacing with speed hooks at the front. Pile linings and insoles and chunky rubber soles. Heel 3.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0539499001.jpg,carolina ankel padding boot boots shoes black divided shoes divided accessories shoes ankle boots in imitation suede with a padded top edge and lacing with speed hooks at the front. pile linings and insoles and chunky rubber soles. heel 3.5 cm.
0455925004,Yates LS tee,Top,Garment Upper body,Black,Men Sport Woven,Men H&M Sport,Jersey Fancy,"Sports top in breathable, functional fabric with a small stand-up collar and long sleeves. The polyester content of the top is recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/045/0455925004.jpg,"yates ls tee top garment upper body black men sport woven men h&m sport jersey fancy sports top in breathable, functional fabric with a small stand-up collar and long sleeves. the polyester content of the top is recycled."
0502717001,Shirley sheirling,Jacket,Garment Upper body,Black,Outdoor/Blazers,Divided Collection,Outdoor,"Biker jacket in imitation suede with a faux fur collar, diagonal zip at the front, zipped side pockets and a tab and press-stud at the sides of the hem. Faux fur lining.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0502717001.jpg,"shirley sheirling jacket garment upper body black outdoor/blazers divided collection outdoor biker jacket in imitation suede with a faux fur collar, diagonal zip at the front, zipped side pockets and a tab and press-stud at the sides of the hem. faux fur lining."
0501323011,Thomas paperbag wide,Trousers,Garment Lower body,Black,Trouser,Womens Tailoring,Trousers,"Trousers in woven fabric with a high, paper bag waist with a tie belt. Zip fly, side pockets, welt back pockets and straight, wide legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0501323011.jpg,"thomas paperbag wide trousers garment lower body black trouser womens tailoring trousers trousers in woven fabric with a high, paper bag waist with a tie belt. zip fly, side pockets, welt back pockets and straight, wide legs."
0443262020,Frank Tank,Vest top,Garment Upper body,Light Orange,Light Basic Jersey,Men Underwear,Jersey Basic,Vest top in cotton jersey with a chest pocket.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/044/0443262020.jpg,frank tank vest top garment upper body light orange light basic jersey men underwear jersey basic vest top in cotton jersey with a chest pocket.
0200761028,TORKEL tanktop SB 2-p,Vest top,Garment Upper body,Dark Blue,Kids Boy Jersey Basic,Boys Underwear & Basics,Jersey Basic,"Vest tops in soft, ribbed organic cotton jersey.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/020/0200761028.jpg,"torkel tanktop sb 2-p vest top garment upper body dark blue kids boy jersey basic boys underwear & basics jersey basic vest tops in soft, ribbed organic cotton jersey."
0355072004,Anita Tank (1),Vest top,Garment Upper body,Dark Pink,Basic 1,Divided Basics,Jersey Basic,Fitted vest top in soft jersey.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/035/0355072004.jpg,anita tank (1) vest top garment upper body dark pink basic 1 divided basics jersey basic fitted vest top in soft jersey.
0534258004,Paltrow SPEED,Dress,Garment Full body,Black,Dress,Womens Tailoring,Dresses Ladies,"Calf-length dress in patterned chiffon with an opening with a button at the back of the neck and pleated sleeves. Narrow, elasticated seam at the waist and a flared, pleated skirt. Lined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0534258004.jpg,"paltrow speed dress garment full body black dress womens tailoring dresses ladies calf-length dress in patterned chiffon with an opening with a button at the back of the neck and pleated sleeves. narrow, elasticated seam at the waist and a flared, pleated skirt. lined."
0479025003,Flirty watercolor flower hb,Hair/alice band,Accessories,Light Orange,Hair Accessories,Womens Small accessories,Accessories,Hair decoration with fabric flowers and leaves on plastic-coated metal wire.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/047/0479025003.jpg,flirty watercolor flower hb hair/alice band accessories light orange hair accessories womens small accessories accessories hair decoration with fabric flowers and leaves on plastic-coated metal wire.
0487262003,L.O.G.G Hudson Shorts,Shorts,Garment Lower body,Dark Blue,Woven bottoms,H&M+,Trousers,"Chino shorts in stretch cotton twill with a regular waist, hook-and-eye fastening, zip fly, side pockets and jetted back pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0487262003.jpg,"l.o.g.g hudson shorts shorts garment lower body dark blue woven bottoms h&m+ trousers chino shorts in stretch cotton twill with a regular waist, hook-and-eye fastening, zip fly, side pockets and jetted back pockets."
0485689023,Bobby l/l pj BB,Pyjama set,Nightwear,Dark Blue,Young Boy UW/NW,Boys Underwear & Basics,"Under-, Nightwear","Pyjamas in soft, printed cotton jersey. Top with long sleeves and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0485689023.jpg,"bobby l/l pj bb pyjama set nightwear dark blue young boy uw/nw boys underwear & basics under-, nightwear pyjamas in soft, printed cotton jersey. top with long sleeves and ribbed cuffs. bottoms with an elasticated waist and ribbed hems."
0517945001,Wolfgang Skinny Blz,Blazer,Garment Upper body,Dark Blue,Suit Extended inactive from s1,Men Suits & Tailoring,Dressed,"Two-button jacket in a small checked weave containing some wool with narrow notch lapels and a decorative buttonhole. Chest pocket, flap front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a single back vent. Lined. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply, which combined with narrow shoulders and sleeves creates a completely fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/051/0517945001.jpg,"wolfgang skinny blz blazer garment upper body dark blue suit extended inactive from s1 men suits & tailoring dressed two-button jacket in a small checked weave containing some wool with narrow notch lapels and a decorative buttonhole. chest pocket, flap front pockets and three inner pockets, one with a button. decorative buttons at the cuffs and a single back vent. lined. skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply, which combined with narrow shoulders and sleeves creates a completely fitted silhouette."
0278038005,LORA,Leggings/Tights,Garment Lower body,Black,Young Girl Jersey Basic,Girls Underwear & Basics,Jersey Basic,3/4-length leggings in organic cotton jersey with an elasticated waist.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/027/0278038005.jpg,lora leggings/tights garment lower body black young girl jersey basic girls underwear & basics jersey basic 3/4-length leggings in organic cotton jersey with an elasticated waist.
0294895011,Rodney basic beanie,Hat/beanie,Accessories,White,Knit & Woven,Divided Accessories,Accessories,"Double-layered hat in a soft, fine knit with a sewn-in turn-up.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/029/0294895011.jpg,"rodney basic beanie hat/beanie accessories white knit & woven divided accessories accessories double-layered hat in a soft, fine knit with a sewn-in turn-up."
0427558001,Sagat Slim Blz,Blazer,Garment Upper body,Dark Blue,Blazer S&T,Men Suits & Tailoring,Dressed,"Single-breasted jacket in a marled cotton weave with peak lapels, a decorative buttonhole, chest pocket, welt front pockets with a flap and one inner pocket. Elbow patches in imitation suede, decorative buttons at the cuffs and a single back vent. Half-lined. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/042/0427558001.jpg,"sagat slim blz blazer garment upper body dark blue blazer s&t men suits & tailoring dressed single-breasted jacket in a marled cotton weave with peak lapels, a decorative buttonhole, chest pocket, welt front pockets with a flap and one inner pocket. elbow patches in imitation suede, decorative buttons at the cuffs and a single back vent. half-lined. slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
0487800019,BRAX shorts,Shorts,Garment Lower body,Light Green,Young Girl Jersey Basic,Girls Underwear & Basics,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0487800019.jpg,"brax shorts shorts garment lower body light green young girl jersey basic girls underwear & basics jersey basic short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets."
0508546003,FINN FANCY TEE,T-shirt,Garment Upper body,Light Green,Kids Boy Jersey Fancy,Kids Boy,Jersey Fancy,"T-shirt in soft slub jersey with an all-over print, ribbing around the neckline, and slits in the sides.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/050/0508546003.jpg,"finn fancy tee t-shirt garment upper body light green kids boy jersey fancy kids boy jersey fancy t-shirt in soft slub jersey with an all-over print, ribbing around the neckline, and slits in the sides."
0487937005,Sleep Bag Thin,Sleeping sack,Underwear/nightwear,Light Pink,Baby Nightwear,Baby Essentials & Complements,"Under-, Nightwear","Lightly padded sleep bag in soft, patterned cotton jersey with press-studs at the front and a jersey lining. The sleep bag is designed for indoor use only.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0487937005.jpg,"sleep bag thin sleeping sack underwear/nightwear light pink baby nightwear baby essentials & complements under-, nightwear lightly padded sleep bag in soft, patterned cotton jersey with press-studs at the front and a jersey lining. the sleep bag is designed for indoor use only."
0484205004,Jacket Core,Jacket,Garment Upper body,Black,Denim Other Garments,Ladies Denim,Trousers Denim,"Jacket in washed denim with worn details and buttons down the front. Flap chest pockets with a button, side pockets, buttons at the cuffs and an adjustable tab at the sides of the hem. The cotton content of the jacket is partly recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/048/0484205004.jpg,"jacket core jacket garment upper body black denim other garments ladies denim trousers denim jacket in washed denim with worn details and buttons down the front. flap chest pockets with a button, side pockets, buttons at the cuffs and an adjustable tab at the sides of the hem. the cotton content of the jacket is partly recycled."
0533294014,HELENA 2-pack tank printed,Vest top,Garment Upper body,Other Orange,Young Girl Jersey Basic,Girls Underwear & Basics,Jersey Basic,Vest tops in soft jersey made from an organic cotton blend.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/053/0533294014.jpg,helena 2-pack tank printed vest top garment upper body other orange young girl jersey basic girls underwear & basics jersey basic vest tops in soft jersey made from an organic cotton blend.
